entity_key;title;totalScore;reviewsCount;street;city;categoryName;text;jumlah_teks_untuk_sentimen;sentiment_score;sentimen_confidence
dari kopi || jl dipati ukur no 36;Dari.kopi;4,5;374;Jl. Dipati Ukur No.36;Kota Bandung;Kedai Kopi;Akhirnyaa mereka punya menu baso cuankii 🙌🏻 ikut meramaikan khazanah percuankian di kota bandung sih kayanyaa hahaha. Menurutku sih rasanya semua balance, condiment dan rasa kuahnya nyatu banget. Satu porsi mie cuangki baso gini cuma 28k tapi mereka punya menu paket juga bareng big ice tea cuma 35k. Siomay kering, pangsit batagor dan tahu baso keringnya juga enak semua favoriteku yg tahu baso keringnya itu joss ikannya berasa banget tapi ga amis. Rasa kuahnya juga light tapi masih berasa kaldunya. Ohya sambelnya juga pedes, gurih dan fresh gitu. Jangan lupa kalo kesini minumnya ice americano 👌🏻Pokonya seger sih ini kalo dimakan pas lagi hujann~ ||| tempatnya bagus, strategis juga, banyak spot fotonya, overall saya kasih 5/5 sih karena mulai dr segi pelayanan bagus, ada satu hal yg sedikit memalukan pas mau bayar itu saldo kurang 5rb haha untuk teteh kasir nya baik, ramah, ga jutek sama sekali dan untuk makanan nya enak. thank you sm buat teteh kasir ||| baristanya ramah banget bisa diajak becanda, kopinya enak + affordable, areanya estetik juga, produk yang keluar cepet, toilet bersih, kalo smoking juga dibawain ashtray, recommend 👍🏻 ||| Kemarin EC Book Circle EC Bandung Raya mengadakan event di sini, sekitar belasan orang hadir. Kita ambil di bagian setelah pintu tengah menuju belakang. Tempatnya cozy, menunya enak, harga oke, pas pulang baru tahu ternyata ada jammingnya juga, keren. Kamar mandi bersih. Nggak sempat ke atas karena memang tidak merokok. Overall untuk lantai 1 mantap sih. Pelayanan juga ternyata cepet, terutama untuk makanan beratnya, jadi kalau laper bisa cepet makan. Kemarin pesan menu Nasi Goreng Dari Pagi dan kopi teras. Hanya menerima QRIS, jadi siapin dompet digitalnya ya guys. Parkiran ada yang jaga, kemarin karena hujan, helmnya pada diamanin biar gak kehujanan, respect sama abang securitynya. Mungkin yang nggak biasa ke kafe dengan latar belakang musik, kurang cocok ya. Karena bagi saya pribadi karena kemarin eventnya baca buku dan sharing, musiknya jadi sedikit terganggu. ||| aku pesen choco lava omg enakkk bgt dia served pake vanilla ice cream superrr enakk!! coklat di dalamnya meleleh apalagi di served panas” ok bgt juga buat yg mau wfc omg 😯 banyak colokan, pencahayaan ok, banyak tempat duduk jg 👍🏻;5;1;Tinggi
darmo kopi trsn pasteur || jl dr djundjunan dalam ii no 7;Darmo Kopi • Trsn. Pasteur;4,5;46;Jl. DR. Djundjunan Dalam II No.7;Kota Bandung;Kedai Kopi;Yang saya rasakan, dari segi makanan, bagus, bersih, dan nyaman, untuk layanan, sangat memuaskan, dan selalu dapat membuat para tamu puas, untuk suasana, kondisi di perkotaan spt bandung ini, rasa nya, nyaman, aman, serta mudah di jangkau dari segi, tempat,pusat kota, traveling bagi yg suka naik gunung,atau senang dgn suasana yg dingin, akses jalan raya, dekat terhubung,dari 1 jalan raya ke jalan raya yg lain nya, bandara, dekat, tatsion kereta,dekat, terminal pun,dapat di tempuh dalam waktu, kurang dari setengah jam,,,👍👍👍 ||| Tempatnya unik ada di bawah hotel. Jadi tamunya kalo pengen ngopi tinggal turun kebawah. Ini tempatnya masuk ke komplek gitu. Untuk harganya masih kejangkau, dan disini cocoknya buat nongki2 aja. ||| ngopi santai di darmo kopi pasteur ||| Harga dan rasanya oke standar kopi kafe lainnya. Semoga bisa ditambah lagi tempat duduk dan kursinya, agar lebih nyaman. ||| mahal, ituitungan harganya gajelas, pesen indomie 2 dapet telor 1, ga ramah, telornya cmn kuningnya doang padahal udah bayar 30rb, pokoknya ngeseoin deh;5;1;Tinggi
de sanirasa || jl lamping no 18;de sanirasa;4,8;6628;Jl. Lamping No.18;Kota Bandung;Restoran Sunda;Beli makanan a la carte, kenapa? Krn pribadi kurang suka kalau makan keramean lauk sedangkan menu paketnya ky banyakkk bgt lauknyaaaaa.. BUTTTT SURPRISINGLY MAKANAN SESIMPEL INI ENAK BGTTT TOLONGGGGG. Nasi daun jeruknya wajib pesennnn enak bgt ky ga berasa tapi berasa, hahahahaha gmn ya jelasinnya enak bgt tapiiii. Cm memang sambelnya krn hint manis bukan tipe aku tp tetep enakkkk!!! TAHU CRISPY CABE GARAM NYA WAJIB ORDERRRRRRRRRRRRRRRR. Tempatnya enak bgt meskipun semi outdoor tp ademmm, toilet dan mushala nya bersih.. pelayan nya ramah bgttt cm bingung pas di awal mungkin krn lagi rame jdnya gaada yg sambut jd agak bingung “metode datang dan pesan langsung atau di meja”.. cm ya its okay its not a big deal. Dan tadi aku dapat voucher 50rb untuk pembelian selanjutnya minimal ordernya cm 200rb. Sukses ya tempat makan kyginiiiii, terima kasiiiiiihh❤️ ||| Semuanya enakkkk.. Menu rekomen: Sanirasa signature, paket lombok, tahu cabe garam, dan ginger teanya.. bakal balik kesini lagi sihhhh ||| 1. Cireng lada garam : enak tp jujur kepedesan karna udah di campur si cabe nya ga bisa aku pisahin 8.5/10 2. Ikan nila bakar : enak banget seriusan ga boong gaada aroma tanah atau apapun yg bikin jelek 9.8/10 3. Nasi liwet : ini enak ga yg nyenyat bgt masih ringan dan enak. Sayangnya ada kerak nasi nya keras bgt pliss 7/10 4. Perkedel : enak sesuai selera aku 9.9/10 5. Sayur asem : enak ada asemnya tp masih dominan manis, not bad lah seger juga 7.5/10 6. Sambel : di kamu pasti enak banget ini enak sambel terasi klo ga salah mah tp pedes bgt 7/10 7. Cookies and cream milkshake: ga terlalu manis tp terlalu encer 8/10 Overall worth it 8.5/10 Btw aku dtg sendirian dengan niat me time. Very recommended, pelayanannya cepet juga, musiknya enak cocok sama suasana nya ||| Resto family dengan pilihan menu yg lengkap dan masakan nya enak. Tempat nyaman enak bt nongkrong dan friendly untuk para perokok Pelayanan ramah Fasilitas: Area parkir luas R meeting ||| Pesan nasi ayam signature sanirasa dengan bumbu rasa kecombrangnya maknyusss...walaupun harganya agak lumayan juga. Untuk suasananya nyaman..bisa pilih indoor maupun outdoor. Pelayanan oke;5;1;Tinggi
de u coffee || jl dipati ukur no 23;de.u Coffee;4,8;3510;Jl. Dipati Ukur No.23;Kota Bandung;Kedai Kopi;Nilai plusnya, tempatnya nyaman dan bagus. Ada area outdoor dan indoor. Indoornya cukup oke karena AC, colokan, tempat duduknya banyak. Tempat juga bersih, staffnya ramah dan gercep. Staffnya ngingetin juga ada menu tertentu yang konsumsinya perlu cara khusus. Pelayanan baik sekali. Yang menurut pendapat pribadi saya agak kurang, porsi makanan sedikit sekali untuk harga di atas 30rb. Bisa dilihat di foto, churronya kecil dan sedikit. Porsi Biscoff drinknya juga sedikit. Harga menu belum termasuk pajak 10%. Overall quite ok. ||| Salah satu tempat kopi yang wajib buat dicoba kalau lagi jalan-jalan ke bandung khususnya daerah dipatiukur(DU),suasanya nyaman adem cocok untuk nongkrong sambil menikmati suasana,variasi makanan dan minumannya cukup banyak ||| Lokasi cafe berada di Jl Dipati Ukur, waktu kami tiba cafenya tidam begitu ramai, cafe ini pet friendly, kami ber5 memesan menu : - bakmi ayam de u, untuk mienya lumayan enak, tapi asin, kuahnya pun juga asin - beef galore pizza, untuk pizzanya enak, tapi agak asin juga, padahal saya suka asin - cabonara smoked beef fettuccine, untuk yang ini lumayan enak - ubi brulle, rasanya manis Yang lainnya saya pesan minuman, coffee, teh, matcha, rata2 enak minumannya, untuk porsi makanan lumayan banyak, soal harga agak pricely, cafenya estetik, cozy, kalo bawa anabul harus di outdoor agak panas. ||| Signature kopinya pas dan nikmat, tekstur creamy, tidak terlalu manis, dan menyegarkan saat diminum dingin. Makanan yang disajikan terkonsep dengan baik, mulai dari kombinasi kondimen yang tidak standard dan pasaran, rasa tiap bagian dibumbui dengan pas, serta dekorasi juga tereksekusi dengan baik. Setiap meja disediakan colokan listrik, sehingga cocok jadi salah satu tempat untuk work from cafe. Harga sendiri terbilang menengah-atas. Direkomendasikan untuk pertemuan bisnis atau belajar bersama. ||| udah kedua kali mampir ke de.u tp baru kali ini ke cabang ini. meskipun agak mojok tempatnya tp very cozy. harga jg affordable dari 20k. nilai plusnya adalah pet friendly 🐶 kopi susu deu & biscoff milknya enak. tp chicken wings thai asian saucenya juara!💯;5;1;Tinggi
delchi patisserie || URL:ChIJKZNwqU_daC4R2RVQLSAtlr4;Delchi Patisserie;4,9;368;;Kota Bandung;Toko Kue;Tempatnya mungil di dalem perumahan tapi ambiencenya enak. Simplify esthetic. Cakenya lumayan enak di temenin sama teh hangatnya. Kalo kalian kehabisan topik obrolan di sini ada prompt yang bisa nambahin topik obrolan kalian. Promptnya ada di tempat kartu warna biru judulnya Tentang Perkenalan. ||| nyaman tempatnya , jauh dari keramaian sukaaaa .. kue nya yummy ||| Seneng ternyata ada tetangga toko kue hidden gem. Rasa cakenya enak, gak manis, anakku suka. Tempatnya juga homey. Udah dua kali ke sini, dan pasti ke sini lagi ||| Suka tempatnya nyaman,cozy, bersih, terutama cakenya mile crepeeee the besat si ga bikin eneg dan flavoufull banget di muluttt, next time bakal kesini bawa temen ||| Bakery di daerah Dago, suasananya tenang dan homey. Strawberry shortcake dan mille crepe cokelatnya enak, gag terlalu manis.;5;1;Tinggi
dendeng batokok dago || jl ir h juanda no 354;Dendeng Batokok Dago;4,6;1385;Jl. Ir. H. Juanda No.354;Kota Bandung;Restoran Padang;Baru tau di bandung ada yg jual makanan padang otentik... enak pula ||| Delicious Dendeng ||| Saya pelanggan setia, tapi udah muak banget rasanya.<br><br>Makanan oke, pelayanan oke. TAPI OWNER TOLONG SEDIAKAN RUANG BEBAS ASAP ROKOK. Udah bertahun2 nahan ini rasanya. Apa susahnya sih ||| Saya mau complain, semoga owner baca ini. Pekan lalu saya makan disana, pelayanannya sangat kurang baik. Disaat makan pelayan2 disana tertawa sangat kencang, pelayanan kurang ramah, sangat tidak pantas disaat ada tamu yg sedang makan tapi pelayan2 ngobrol dengan suara keras sehingga mengganggu yg sedang makan. Semoga owner bisa trained kembali pelayan2 agar lebih sopan & ramah terhadap customer.;4;-1;Tinggi
depresso kopi bandung || jl tamansari no 51a;Depresso Kopi Bandung;4,8;8;Jl. Tamansari No.51a;Kota Bandung;Kedai Kopi;Nilailah servingnya setelah anda mencobanya!!!!👍🏼👍🏼👍🏼☕️☕️☕️ ||| good coffee, comfy taste, superb price for value, very kind owner. ||| yaminnya enak.. afogato oke.. ice creamnya bikin sendiri. kopinya juga roasting sendiri... ||| Buat yg nyari tempat ngopi dengan tempat yg gak berisik oleh gen2 gak jelas. Kopi nya jelas asyik..Vietnam drip nya istimewa ||| Mantap Kopinya..;5;1;Tinggi
destiny cake bandung || gg h said no 30 rt 003 005;Destiny Cake Bandung;5;13;Gg. H Said No.30, RT.003/005;Kota Bandung;Toko Kue;Kue kering ada, bolu gulung ada. Roti nya enak, lembuutt, ga pelit isian . Bikin cake custom juga bisa, dan hasil nya detail. Mantaapp 👌 ||| Toko Kue Favorit langganan, tiap kali anak2x Ulang Tahun, pasti order di Destiny Cake, rasanya super Enak, harga terjangkau, model2x kue Ultah nya Variatif bisa Custom 😍😍😍 ||| Selalu puas pesen kue d sini.. orangnya ramah, kuenya enakk, pelayanannya OKE punyaaa 👍🏻 Tiap ultah, kue anak2 selalu pesen d sini krn uda pastiii hasilnya keren, rapi, cantikkkk dan yang paling penting kuenya enakk banget dan aman untuk anak2 ❤️ ||| Bolunya lembut, manisnya pas, dan aromanya wangi banget! Kelihatan banget kalo dibuat dengan sepenuh hati 🥰. Recommended buat yang suka kue homemade tapi rasanya premium 😋✨. ||| Rasanya enak dan teksturnya lembut! Tapi overall suka banget, apalagi packaging-nya rapi banget 💫;5;1;Tinggi
dhars golden patisserie || jl sukaasih atas i no 241 rt 01 rw 06;Dhars Golden Patisserie;5;40;Jl. Sukaasih Atas I No.241, RT.01/RW.06;Kota Bandung;Toko Kue;Dijamin ketagihan, dari rasa sampe custom modelan apa juga ga akan nyesel lucu bangett🥰🫰🏻💛 ||| Terbaik sihh lucu bgt cakenya,bisa custom jg, pdhl aku chat kakanya malem2 dan h-2 bgt ❤ ||| Awalnya sempet takut gak bisa custom sesuai Request karena tanya ke tempat lain ada berapa yang gak bisa, coba search di Intagram ketemu Dhars golden ternyata pas ditanyain bisa, terus juga pelayanan ramah banget, sy sempat banyak minta Request karena Ade sy bawel ini itu tapi tetap sabar dan melayani customer dgn baik, hasilnya keren banget, cantik 😍🥰 Pokoknya keep up the service 👍🏻⭐️⭐️⭐️⭐️⭐️ ||| My favorite cake in bandung! Rasa enak, worth it dengan harga, sesuai selera banget apalagi yg choco huhu ownernya baik bgt dan komunikatif. The best👍🏻💖 ||| Kalo ada acara ulangtahun anak anak selalu pesan di dhars golden pattisseries. Rasa cake nya enak bangett😍😍;5;1;Tinggi
dila s cake n bakery || URL:ChIJWUvgj2bdaC4RqpNLKdOy5pg;Dila's Cake N Bakery;5;6;;Kota Bandung;Toko Kue;Pesan untuk acara khitanan .. mantul kue dan roti buayanya .. nuhun teh . Next order lg . ||| nuhun teh .. bolu sunatna . enak , hiasanna sesuai request . anakku suka . 💕 roti buayanya pun gemooy lembut bgt ga keras , isiannya full keju & coklat . langsung habis 1/2 badan 😄. ||| Terbaik sekota bandung Apalagi chef nya ganteng mr. Aman Suwarman, chef juna mah lewat. Pokok nya rasanya mantul bingitttt ||| Rekomendasi kue nya ||| Pesen pai buah buat acara syukuran .. Cantik pai nya, buahnya seger dan renyah kulit pai nya . 3500/pcs . Thx u. Nnti order lagi ☺;5;1;Tinggi
dimsum inmons || jl karang tinggal no 27;Dimsum Inmons;4,7;136;Jl. Karang Tinggal No.27;Kota Bandung;Restoran Dim Sum;Dimsum nya enak, suasana adem, nyaman. Pelayanan nya juga super ramah 🥰🥰 ||| Karyawan nya baik,sopan ,ramah,cepat dalam membuat makanan dan minuman ||| Dimsum nya enak dan harganya murah , yg belum coba silahkan coba di order 😚 ||| Makanan nya enak, pelayan nya juga bagus the best deh👍 ||| Dimsunya enak, bakal repeat order sih ini mah;5;1;Tinggi
distributor kopi sh juwara cafe ustadz sobri bandung || jl cicabe gg h durahim no 003 rt 005;Distributor Kopi SH Juwara Cafe - Ustadz Sobri Bandung;5;4;Jl. Cicabe Gg. H. Durahim No.003, RT.005;Kota Bandung;Toko kopi;Pesanannya sll cepat direspon dan rasa kopi nya istimewa..... ||| Ganoderma juwara cafe membuat asam urat sy jadi normal dari 10,1 minum 1 hari 3 x. Hasilany jadi 6. Alhmdulillah ||| Mantabb Kopi Juwara nya Lembut, Nikmat serta buat badan enteng... ||| Alhamdulillah... Terima kasih Kopi SH Juwara Cafe nya. Rasanya lembut dan nikmat. Dan alhamdulillah badan saya tambah fit setelah Konsumsi rutin pagi dan sore.;4;1;Tinggi
dokter martabak || jl cibarengkok no 4c;Dokter martabak;3,5;103;Jl. Cibarengkok No.4C;Kota Bandung;Restoran Martabak;Madep terbaik ||| Terbaiks.;2;1;Sedang
donat mentari || 09 jl gn batu no 20;Donat Mentari;4,2;473;09, Jl. Gn. Batu No.20;Kota Bandung;Toko Donat;Udh beli 2x ,, Pertama beli dari reseller harga 25rb isi 6 buah karena penasaran ngegugling sendiri tempatnya dan alhasil kesana. Kedua beli langsung di lokasi hari Minggu jam 12 siang, stok kosong belum pembuatan,,molor sampe jam 2 tapi masih ada sisa produksi malem jadi beli langsung dan rasa masih enak ga berubah dari yg pertama beli Ketiga dateng Sabtu sore. Sebelumnya udh pesen jam 1 , kesana jam 5 masih belom disiapin,kirain langsung ambil hehe. Dan nunggu lamaaaa sampe jam 6 baru beres itupun dibantuin TEH LISDA yg rambutnya merah hehe,, makasih teh. Kalo nunggu aa2nya lama sekali malah diover2,, Nah overall,, setelah 3 x pembelian kesan2 saya : 1. Teh Lisda salah satu karyawannya baik dan informatif dari mulai kasa depanpun udh ngebantuin dan ramah,, ga kaya teteh2 yg satunya jawabnya males2an 2. Kalo m kesini pesen dari pagi deh mending diambil sore, kalo roti kayaknya rada cepet kalo donat agak lama. Dan yg beli kesini itu reseller semua belasan box. Aku cuma beli 2 tapi dilayanin kok tapi ya sama c teteh itu hehe 3. Rasa udh ga ush ditanya ,, roti empuk, keju banyak ,isian banyak enakkkk 4. Harga murmerrrrrrrrrrr , jauh sama harga aku beli di reseller,, cocok buat dijual lagi Pesen buat owner : 1. Semoga kecepatan pelayanannya lebih ditingkatkan lagi 2. Diadain satu pintu buat yg pesen di bawah 5 box jadi ga perlu ikut antri sama yg beli belasan dan puluhan box Semoga sukses terus yah seller ☺️ ||| Donat dan roti murah di daerah gunung batu.. Harganya ekonomis.. Cocok utk djual kembali atau buat buah tangan utk teman.. Sodara dll.. Jam 6 pagi sudah buka lho.. Cuman sayang store nya belum ikutan shopee food, gofood.. Rasa lumayan ||| Tempatnya selalu ramai, harus ekstra sabar karena banyak pelanggan yang ambil barang, pilihan menunya beragam, rasa lumayan enak, harga standar, pelayanan baik ||| Antri terus.. Rame terus.. Semoga semua reseller mentari sehat selalu Si mamang parkir nya jg bageur ||| Harga murah, rasa enak, pesan sehari sebelum di ambil, ready d sekitar jm 14.00 . Bisa bayar cash, qris, dan transfer bank.;5;1;Tinggi
dono house pt ari utsaha nusantara || jl belakang ps no 24 rt rw rw 010 015;Dono House (PT Ari Utsaha Nusantara);4,6;632;Jl. Belakang Ps. No.24, RT./RW/RW.010/015;Kota Bandung;Restoran Bakso;Seruuu bisa karaokean juga dan baso ny enak... ||| Nostalgia banget inget waktu kelas 3 SD, makanan enak sama suasana di atasnya beuh madoded pokonamah ||| Tempat makan bakso rekomendasi, bakso nya enak, tempat nya bersih, ada mushola diatas, toiletnya bersih, pelayanan ramah ||| Baksonya enak, banyak variannya. Harganya cukup terjangkau, lokasinya tepat di belakang pasar Sadang Serang. Suasana enak banget buat nongkrong. Pelayanan ramah. Top pokoknya;4;1;Tinggi
dr que || jl gegerkalong girang no 63;DR. QuE;4,3;72;Jl. Gegerkalong Girang No.63;Kota Bandung;Toko Kue;Makanan bervariasi, enak enak dan yg paling penting harganya murah ||| Pilihan kuenya sangat banyak dan rasa juga tidak mengecewakan. Sangat cocok untuk pesanan partai besar. ||| Banyak sekali variasi jajanannya, tersedia makanan tradisional sampai yang kekinian juga ada. Harganya murah, kayanya bisa buat catering juga. Untuk pembeli langsung pilih aja (self service), nanti tinggal langsung bayar ke bapanya. ||| Kalo cari kue jajan pasar murah disini. Self service, udh disediakan baki, tinggal milih. Banyak macamnya dan murah. Rasa sih relatif ya. Utk keperluan arisan, Snack box atau pengajian sih lumayan memenuhi harapan. Kalo mau pesan sehari sebelumnya aja, jadi komplit apa yg kita inginkan. Buka dari jam 6 udh mulai berdatangan supplier kue nya. Tempat nya sempit, parkir nya juga. Jadi kalo ke sana lebih baik pake motor aja, kalo tinggal ambil pesanan sih ga masalah. ||| layanannya gak bagus, saya udah konfirmasi pesanan dari 2 hari sebelumnya lewat whatsapp dan sudah di jawab “baik”. pas hari h mau ambil pesanan belum disiapkan dengan alasan tidak ada dicatatan. pelayanan waktu hari h juga ps konfirmasi ke pelayannya jelek banget jutek, tolong pelayanannya lebih ditingkatkan lagi padahal makanannya enak-enak banget. makasih;5;1;Tinggi
dumuk bareto || jl sukawangi no 1a;Dumuk Bareto;4,5;1629;Jl. Sukawangi No.1A;Kota Bandung;Restoran Sunda;Datang pas jam makan siang dan ternyata cukup ramai, bahkan kalau datang lebih dari berdua harus waiting list dulu. Tempatnya memang luas dan suasananya khas Sunda banget, cocok buat makan ramean sama keluarga atau kolega. Area makannya juga adem karena banyak pepohonan dan konsepnya semi outdoor. Pilihan makanannya cukup banyak dan sistemnya ambil sendiri, jadi seru bisa lihat langsung lauk yang mau dipilih. Ada aneka ayam, ikan, pepes, sambal, lalapan, sampai jajanan tradisional. Rasanya enak dan cukup oke, terutama buat yang suka suasana makan khas Sunda. Cuma memang untuk harga menurut saya masuk skala tempat wisata. Berdua habis hampir 200 ribuan. Menurut saya masih oke buat sesekali coba atau kalau lagi pengen suasana makan yang beda dan ramai. Tapi kalau ditanya makanan Sunda terbaik di Bandung, menurut saya masih ada beberapa tempat lain yang rasanya lebih standout. ||| Resto dengan masakan khas Sunda dan nuansa Sunda jaman dulu dari semua sisinya. Ada banyak jenis menu juga jajanan jadul yang bisa ditemui di sini. Ambience resto sangat nyaman, bersih, menu makanan cukup enak. Rekomend untuk bawa keluarga, kumpul teman, kerabat. ||| Salah satu tempat makan Sunda di Bandung. Suasananya enak dengan pendopo dan setting tempat nuansa pedesaan. Saya ke sini pas malam hari jadi ngga seramai malam. Harganya mengikuti tempat. Tempat parkir mobil ada tapi kalau siang hari mungkin lebih ramai. ||| Suasana tempat makan asri, ada semacam gubuk2 nya juga. Datang di hari weekend jadi rame dan waiting list, tapi ternyata lumayan cepet dipanggilnya. Selama nunggu bisa beli jajan jajan di imah yg di sampingnya. Ada juga rujak bebek, dan eskrim potong. Untuk makanan lumayan enak dan terjangkau untuk porsi yg lumayan besar. Nasi liwet okeeee, gepuk goreng enak dan gueedeeee tapi terlalu asin, sambal dadaknya juga mantap. Tersedia freeflow teh panas. Ada mushola dan toilet juga, jadi cocok dikunjungi sama keluarga. ||| Restoran tradisional Sunda yang the best sih ini, masakannya semuanya enak, pilihan menunya juga cukup banyak. Cocok untuk family yang sedang berlibur di Bandung, areanya cukup luas;5;1;Tinggi
