"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","url","categoryName"
"Bengkel Mobil 24 Jam Bandung","5","3","Jl. Cikutra Barat Gg. Bukit Reuma I No.52","Kota Bandung","Jawa Barat","ID",,"+62 818-1887-6557","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Mobil%2024%20Jam%20Bandung&query_place_id=ChIJ8fbxR7nnaC4RRydlwq8oTHU","Bengkel Mobil"
"Bengkel mobil panggilan 24jam bandung","5","32","Jl. Dr. Djunjunan","Kota Bandung","Jawa Barat","ID",,"+62 823-2085-5894","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20mobil%20panggilan%2024jam%20bandung&query_place_id=ChIJYVl9eSDnaC4RvlKeMHwMUbM","Bengkel Mobil"
"FixNow.id – Service Laptop Bandung","4.9","184","Jl. Cikutra No.290","Kota Bandung","Jawa Barat","ID","https://fixnow.id/","+62 851-7543-7545","Jasa Reparasi Komputer","Servis Komputer","Toko Komputer","Layanan dan Dukungan Komputer",,,,,,,"https://www.google.com/maps/search/?api=1&query=FixNow.id%20%E2%80%93%20Service%20Laptop%20Bandung&query_place_id=ChIJM0N-rl_naC4RQ_N1VUIjMMw","Jasa Reparasi Komputer"
"MONTIR MOBIL PANGGILAN SIAGA 24 JAM","4.9","142","Kp manteos, Jl. Sangkuriang","Kota Bandung","Jawa Barat","ID",,"+62 821-1505-9426","Bengkel Mobil","Montir",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=MONTIR%20MOBIL%20PANGGILAN%20SIAGA%2024%20JAM&query_place_id=ChIJ2wrGCqjkaC4Rx1LDOivrpis","Bengkel Mobil"
"Bengkel Mobil 24 Jam","4.2","48","Jl. Terusan Cigadung No.18","Kota Bandung","Jawa Barat","ID","http://bengkelonlinbandung.com/","+62 821-2857-7757","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Mobil%2024%20Jam&query_place_id=ChIJQTtLsM_naC4RdkCM5KEfJUw","Bengkel Mobil"
"Apotek Griya Farma Jatihandap","4.8","25","Jl. Jatihandap No.20","Kota Bandung","Jawa Barat","ID",,"+62 815-7223-3772","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Griya%20Farma%20Jatihandap&query_place_id=ChIJp5Dt-o3naC4RdrVtpqZSMRc","Apotek"
"Apotek Mandala","5","2","4M67+4RJ, Jl. Jatihandap No.10A","Kota Bandung","Jawa Barat","ID",,"","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Mandala&query_place_id=ChIJDdS0IwDnaC4RvQnXiacCxHg","Apotek"
"Bengkel Mobil & Montir Panggilan (GUNA LANCAR AUTO)","4.8","96","Jl. Dr. Djunjunan","Kota Bandung","Jawa Barat","ID",,"+62 856-9495-6366","Bengkel Mobil","Montir",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Mobil%20%26%20Montir%20Panggilan%20(GUNA%20LANCAR%20AUTO)&query_place_id=ChIJl-IkFaPnaC4RC5UgF-5L_8E","Bengkel Mobil"
"Apotek Suka Senang","4.8","16","Surapati Core, Jl. Khp Hasan Mustopa Blok L No.27","Kabupaten Bandung","Jawa Barat","ID",,"+62 22 61664214","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Suka%20Senang&query_place_id=ChIJa_BdeZHnaC4R3NqEOcktN9U","Apotek"
"Aank Computer ""Jual Beli Laptop 2nd Bandung""","4.9","90","Jl. Asep Berlian","Kota Bandung","Jawa Barat","ID","https://www.tokopedia.com/aankfrozone","+62 896-5144-5477","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Aank%20Computer%20%22Jual%20Beli%20Laptop%202nd%20Bandung%22&query_place_id=ChIJJTLS27jnaC4R2drSoQtLns4","Toko Komputer"
"Suzuki Setiabudi Bandung PT Nusantara Jaya Sentosa","4.9","327","Jl. Dr. Setiabudi No.78","Kota Bandung","Jawa Barat","ID","https://suzukinjs.co.id/setiabudi","+62 821-2221-4360","Dealer mobil","Bengkel Mobil","Dealer Suzuki",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Suzuki%20Setiabudi%20Bandung%20PT%20Nusantara%20Jaya%20Sentosa&query_place_id=ChIJBVZCEKTnaC4RUFj41Is2hFk","Dealer mobil"
"Apotek Panghegar 2","2.7","9","Jl. Jatihandap No.68","Kota Bandung","Jawa Barat","ID",,"+62 22 63725248","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Panghegar%202&query_place_id=ChIJD5VfYEvnaC4RZGdXWQCNiec","Apotek"
"Service laptop bandung (Distric Computer)","4.8","242","Istana BEC, Jl. Purnawarman No.13-15 Lantai 3 Blok J05","Kota Bandung","Jawa Barat","ID","https://servicelaptopbandungdistriccomputer.com/","+62 813-2404-8877","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Service%20laptop%20bandung%20(Distric%20Computer)&query_place_id=ChIJy2EQ-0fmaC4RUOVF9xlYmkI","Toko Komputer"
"Apotik Kusuri","4","21","Komplek Suci Residence Ruko, Jl. Padasuka Blok A No.5","Kabupaten Bandung","Jawa Barat","ID",,"+62 22 7219660","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotik%20Kusuri&query_place_id=ChIJtWq0q5HnaC4RQLPBmKzdSr8","Apotek"
"Apotek eL Luna Farma","5","8","Jl. Padasuka No.26","Kota Bandung","Jawa Barat","ID","https://instagram.com/el_luna_farma?igshid=NzZhOTFlYzFmZQ==","+62 877-6110-0285","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20eL%20Luna%20Farma&query_place_id=ChIJTXHaf5HnaC4RetgnxpI9__s","Apotek"
"Alya Komputer","4.6","25","Jl. Gegerkalong Girang No.92","Kota Bandung","Jawa Barat","ID",,"+62 821-2072-5420","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Alya%20Komputer&query_place_id=ChIJbfO9qLzmaC4Rw7okR9b1u-A","Toko Komputer"
"Planet Computer Bandung","4.7","23","Jl. Ciumbuleuit No.42C","Kota Bandung","Jawa Barat","ID","https://www.tokopedia.com/planetcomputer","+62 898-7008-200","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Planet%20Computer%20Bandung&query_place_id=ChIJH_F81LfnaC4RnQ9hzCvcolI","Toko Komputer"
"Rafi computer",,,"4M2Q+V87, Kp Jl. Cigiringsing, RT.02/RW.03","Kota Bandung","Jawa Barat","ID",,"","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Rafi%20computer&query_place_id=ChIJ4VXTTwDdaC4Rv3bHqV-bENQ","Toko Komputer"
"Haimac Store","4.9","228","Jl. Budisari III Jl. Dr. Setiabudi No.5B","Kota Bandung","Jawa Barat","ID","https://linktr.ee/haimacstore","+62 851-7215-8735","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Haimac%20Store&query_place_id=ChIJl0vCmGLnaC4RfI3BVgcjV9Y","Toko Komputer"
"Apotek Hosanna Ujung Berung","4.2","145","Jl AH Nasution 301 Sindanglaya Ujung berung","Kota Bandung","Jawa Barat","ID",,"+62 813-1322-6936","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Hosanna%20Ujung%20Berung&query_place_id=ChIJ_0_c92fdaC4RoSthcQ2CKA4","Apotek"
"bengkel mobil TRIGUNA 24jam bandung","4.9","8","Jl. Cikutra No.320","Kota Bandung","Jawa Barat","ID",,"+62 838-4206-5329","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=bengkel%20mobil%20TRIGUNA%2024jam%20bandung&query_place_id=ChIJQbl2KC43lSMRt9i82JhZjFE","Bengkel Mobil"
"Bengkel Mobil Nalaktak-Injection | Spesialis Berbagai Jenis Mobil","4.6","21","Jl. Cikutra No.203","Kota Bandung","Jawa Barat","ID","https://nalaktak-injection.com/","+62 812-8088-4428","Bengkel Mobil","Bengkel Kelistrikan Mobil","Bengkel Mesin Diesel",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Mobil%20Nalaktak-Injection%20%7C%20Spesialis%20Berbagai%20Jenis%20Mobil&query_place_id=ChIJfygHHhjnaC4Rxa2ahGN27FM","Bengkel Mobil"
"Apotek Terang Sejahtera","4.7","19","Jl. AH. Nasution Jalan Ujungberung No.106A, RT.02/RW02","Kota Bandung","Jawa Barat","ID","https://instagram.com/apotekterangsejahtera_?igshid=YmMyMTA2M2Y=","+62 895-3264-44164","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Terang%20Sejahtera&query_place_id=ChIJN6npONrdaC4RaDSddY-MEho","Apotek"
"Apotek Shafiya Zahra","5","80","Jl. Lahan Jati No.9","Kabupaten Bandung","Jawa Barat","ID",,"+62 812-8741-1641","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Shafiya%20Zahra&query_place_id=ChIJ_Uqo4ajdaC4RJ2GXsYDeyN0","Apotek"
"Bengkel Mobil Ditra AutoCare","3.8","118","Jl. Cikutra Jl. Asrama GUPUSMU I No.201","Kota Bandung","Jawa Barat","ID",,"+62 851-0055-9362","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Mobil%20Ditra%20AutoCare&query_place_id=ChIJq2jZn6PnaC4RRpXkG2Y5rkQ","Bengkel Mobil"
"montir mobil panggilan bandung","5","2","Jl. Neglasari","Kota Bandung","Jawa Barat","ID",,"+62 856-2163-233","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=montir%20mobil%20panggilan%20bandung&query_place_id=ChIJu4RSCbzvaC4RpRK9U1c1L74","Bengkel Mobil"
"Dace Auto Service","4.8","45","Jl. Cihampelas No.195","Kota Bandung","Jawa Barat","ID",,"+62 878-8832-9995","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dace%20Auto%20Service&query_place_id=ChIJUbA-ZDfnaC4RJUxD2kNuQCs","Bengkel Mobil"
"UNYIL PINTU bandung","4.9","1358","Jalan A yani.794, Jl. A. Yani No.794","Kota Bandung","Jawa Barat","ID",,"+62 813-8061-566","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=UNYIL%20PINTU%20bandung&query_place_id=ChIJKzKbisLnaC4RLtTODDWe8cE","Bengkel Mobil"
"Distributor British Propolis Bandung","5","1","3MXJ+RMV, Jl. Moch Syahri","Kota Bandung","Jawa Barat","ID",,"","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Distributor%20British%20Propolis%20Bandung&query_place_id=ChIJMd3OR8_daC4RsQty90dCMZQ","Apotek"
"Bengkel panggilan mobil dan motor kota bandung jawa barat","4.9","192","jln","Kota Bandung","Jawa Barat","ID","http://www.montirmotordanmobil24jam.com/","+62 895-2688-3592","Montir",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20panggilan%20mobil%20dan%20motor%20kota%20bandung%20jawa%20barat&query_place_id=ChIJ9_EW3A7naC4Rc77C96DdQ6Y","Montir"
"Apotek Mustika Farma","4.1","14","Ruko Suci Residence, Jl. Padasuka Kav. 8 / A6","Kota Bandung","Jawa Barat","ID",,"+62 22 7217131","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Mustika%20Farma&query_place_id=ChIJsQ2sq5HnaC4RK5kGCvAkjrY","Apotek"
"Apotek Sis Farma","5","37","Jl. AH. Nasution No.171","Kota Bandung","Jawa Barat","ID",,"","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Sis%20Farma&query_place_id=ChIJO2HfKADdaC4RMI57GqzhXMA","Apotek"
"Apotek Prabu Jaya Farma","5","3","Jl. Pasir Impun No.133","Kota Bandung","Jawa Barat","ID",,"+62 811-2233-640","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Prabu%20Jaya%20Farma&query_place_id=ChIJYRIB_HrdaC4RcWoJ4nsPMek","Apotek"
"Sinar Mulia Motor","4.5","92","Jl. Ir. H. Juanda No.331 A","Kota Bandung","Jawa Barat","ID",,"+62 22 2534024","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sinar%20Mulia%20Motor&query_place_id=ChIJKdlSKePmaC4Rf50g_eC--so","Bengkel Mobil"
"Apotek Saka Farma Bandung","5","2","Jl. Arcamanik No.8","Kota Bandung","Jawa Barat","ID",,"+62 882-2216-6174","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Saka%20Farma%20Bandung&query_place_id=ChIJ71FUBADdaC4RUhWizroGMBk","Apotek"
"Bandung IT Dago","4.5","207","Jl. Dago Atas Bengkok No.1, RT.01/RW.01","Kota Bandung","Jawa Barat","ID","https://bandungit.com/","+62 878-2000-5633","Servis Komputer","Toko Komputer","Layanan dan Dukungan Komputer","Jasa Reparasi Printer",,,,,,,"https://www.google.com/maps/search/?api=1&query=Bandung%20IT%20Dago&query_place_id=ChIJ7bly8SDnaC4RqjEB_eDzLVI","Servis Komputer"
"Apotek Mentari Sehat","4.2","26","Jl. Pasir Impun No.1","Kota Bandung","Jawa Barat","ID",,"+62 22 70974400","Apotek","Grosir",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Mentari%20Sehat&query_place_id=ChIJl3MSvWbdaC4R4EiiSkWCDE8","Apotek"
"TRIPLE_A (Service and Upgrade Laptop, Computer, Software, Hardware)","4.7","33",,"Kota Bandung","Jawa Barat","ID","http://www.scrathcamp.blogspot.com/","+62 813-1311-4513","Servis Komputer","Pusat jaringan komputer","Jasa Reparasi Komputer","Toko Komputer","Layanan Pemasaran Internet",,,,,,"https://www.google.com/maps/search/?api=1&query=TRIPLE_A%20(Service%20and%20Upgrade%20Laptop%2C%20Computer%2C%20Software%2C%20Hardware)&query_place_id=ChIJX135uaznaC4R_YHv5CjXQSI","Servis Komputer"
"Apotek Sindangjaya",,,"Jalan Komplek Permata Sindang Laya.RT04/03, Jl. Arcamanik No.96A","Kota Bandung","Jawa Barat","ID",,"","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Sindangjaya&query_place_id=ChIJ48xsMwDdaC4R057smgRfjNY","Apotek"
"Yosiko Stationery Baltos","4.8","12","Balubur Town Square, Jl. Tamansari No.2 Lantai D","Kota Bandung","Jawa Barat","ID",,"","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Yosiko%20Stationery%20Baltos&query_place_id=ChIJL1YKaUXmaC4RYI7vQZBnpVQ","Toko Komputer"
"Jual Beli Laptop Ipad Bekas - Jendela Cahaya Store","5","1","Jl. Jatihandap Timur No.22, RT.05/RW.09","Kota Bandung","Jawa Barat","ID",,"+62 895-3316-64269","Toko Komputer Bekas",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Jual%20Beli%20Laptop%20Ipad%20Bekas%20-%20Jendela%20Cahaya%20Store&query_place_id=ChIJraBmhBTnaC4Rj2FmOZzXBcs","Toko Komputer Bekas"
"Gen-Store Notebook","5","3","Jl. Abah Sastra No.21","Kota Bandung","Jawa Barat","ID","https://tokopedia.com/genstorenotebook","+62 898-2505-777","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Gen-Store%20Notebook&query_place_id=ChIJA2COrFrnaC4RGulvIsp3RGc","Toko Komputer"
"Bengkel mobil panggilan bandung 24 jam (RJ AUTO CAR)","4.8","74","Jl.djunjunan No.154","Kota Bandung","Jawa Barat","ID","https://maps.app.goo.gl/iJeGbrikSY9tmyor6?g_st=aw","+62 895-3958-64950","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20mobil%20panggilan%20bandung%2024%20jam%20(RJ%20AUTO%20CAR)&query_place_id=ChIJtWtMRg3naC4RBWqL6nJ8Uec","Bengkel Mobil"
"Jasa Instalasi Linux | Server | Windows by Fadli",,,"40193 Jl. Jatihandap Timur, RT.01/RW.10","Kota Bandung","Jawa Barat","ID",,"+62 831-2859-9597","Toko Software Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Jasa%20Instalasi%20Linux%20%7C%20Server%20%7C%20Windows%20by%20Fadli&query_place_id=ChIJx2x5H3nnaC4RfL4vSdEDaO4","Toko Software Komputer"
"Arya auto service bengkel mobil 24 jam","5","39","Jl. Sekeloa Tengah No.1, RT.001/RW.04","Kota Bandung","Jawa Barat","ID",,"+62 838-4445-8388","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Arya%20auto%20service%20bengkel%20mobil%2024%20jam&query_place_id=ChIJpfvdBCfnaC4RElGFun0bKJE","Bengkel Mobil"
"KLIKNKLIK BEC BARU","4.6","643","Istana BEC BARU, Jl. Purnawarman No.13-15 Lantai 1 Blok W1","Kota Bandung","Jawa Barat","ID","http://tokopedia.com/becbaru","+62 22 86012768","Toko Komputer","Toko Elektronik",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=KLIKNKLIK%20BEC%20BARU&query_place_id=ChIJH8Y473rnaC4Rv9mcc9xD6pU","Toko Komputer"
"Apotek karya farma","4.5","6","Jl. Padasuka No.68","Kota Bandung","Jawa Barat","ID",,"+62 877-8944-9816","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20karya%20farma&query_place_id=ChIJXxWqU5DnaC4RS9QN-lRwjCg","Apotek"
"Centra Computer Bandung","4.8","936","Jl. Haur Pancuh No.78","Kota Bandung","Jawa Barat","ID","http://www.centracomputer.com/","+62 898-7817-728","Toko Komputer","Tempat penyewaan alat elektronik","Toko Elektronik","Toko Barang Bekas","Toko Komputer Bekas",,,,,,"https://www.google.com/maps/search/?api=1&query=Centra%20Computer%20Bandung&query_place_id=ChIJjT_9b1PmaC4RJvzs7BAYDc8","Toko Komputer"
"Apotek SASAK LEMAH","4.5","2","Jalan Gadog No.15","Kota Bandung","Jawa Barat","ID",,"+62 812-1468-0244","Dokter",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20SASAK%20LEMAH&query_place_id=ChIJ4YlndQPdaC4RbpCB53jR4L0","Dokter"
"WTEC KOMPUTER","5","4","Jl. Pasir Impun No.51, RT.3/RW.11","Bandung Kota","Jawa Barat","ID",,"+62 815-6464-7229","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=WTEC%20KOMPUTER&query_place_id=ChIJQaVOxVfjaC4RT_pYkTBqdv0","Toko Komputer"
"Bandung Komputer Mall","4.4","328","Jl. A. Yani","Kota Bandung","Jawa Barat","ID",,"+62 819-3600-8019","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bandung%20Komputer%20Mall&query_place_id=ChIJf2HhD9LnaC4RZAeQYTCGus8","Toko Komputer"
"Centra Computer titiran","4.8","246","Jl. Titiran No.10","Kota Bandung","Jawa Barat","ID","https://web.facebook.com/titiran.servicelaptopterbaikdibandung","+62 878-1200-1104","Toko Komputer","Jasa Reparasi Komputer","Servis Komputer","Tempat penyewaan alat elektronik","Toko Elektronik","Toko Barang Bekas",,,,,"https://www.google.com/maps/search/?api=1&query=Centra%20Computer%20titiran&query_place_id=ChIJiWt04xHnaC4RzU9XAUN-Yf8","Toko Komputer"
"Apotek Romeesa","4.4","49","Jalan Padasuka. 131, Ruko No.1, RT.03/RW.04","Kota Bandung","Jawa Barat","ID",,"+62 22 87274989","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Romeesa&query_place_id=ChIJZ_UHu5rnaC4R4MX339md2AM","Apotek"
"Jam Azan TV",,,"Komplek BCV 2, Ruko No.R5","Kota Bandung","Jawa Barat","ID","https://wa.me/6289533835586","+62 895-3348-35586","Toko Software Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Jam%20Azan%20TV&query_place_id=ChIJH5O6ljrdaC4RY0aqfCp4GWM","Toko Software Komputer"
"APOTEK CITY FARMA 1","3.5","4","Jl. Sukaasih IV No.22","Kota Bandung","Jawa Barat","ID",,"","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=APOTEK%20CITY%20FARMA%201&query_place_id=ChIJWXXU8WndaC4RYEkULOcFatw","Apotek"
"Villa Pasirwangi D. 11, Pasirwangi Ujung Berung Bandung","5","1","Jl. Villa Pasir Wangi","Kota Bandung","Jawa Barat","ID",,"+62 899-8916-044","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Villa%20Pasirwangi%20D.%2011%2C%20Pasirwangi%20Ujung%20Berung%20Bandung&query_place_id=ChIJed-xA3DdaC4RShcoC9PFgD8","Apotek"
"RRR Laptop & Komputer","4.8","9","Jl. Sekepeer Gg.Bpk Soma","Kota Bandung","Jawa Barat","ID",,"+62 812-2122-3151","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=RRR%20Laptop%20%26%20Komputer&query_place_id=ChIJgzX7I7PdaC4RskLFgi45pyA","Toko Komputer"
"Nawilis Ban Dago Bandung","5","265","Jl. Ir. H. Juanda No.191","Kota Bandung","Jawa Barat","ID","https://www.nawilis.com/","+62 22 63179030","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Nawilis%20Ban%20Dago%20Bandung&query_place_id=ChIJ-UdLaADnaC4Rs2LSOyhCF3s","Bengkel Mobil"
"Apotek Rayla","4.1","34","Jl. Jatihandap No.24","Kota Bandung","Jawa Barat","ID",,"+62 895-1412-1471","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Rayla&query_place_id=ChIJZW-AP5jnaC4RdVdSzzfLI50","Apotek"
"Importir Laptop","4.8","2373","Ruko Hotel Neo, Jl. Dipati Ukur No.72D","Kota Bandung","Jawa Barat","ID","https://importirlaptop.id/","+62 877-7722-0808","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Importir%20Laptop&query_place_id=ChIJGakn-5nnaC4Rk5zrvyZ7nDs","Toko Komputer"
"Apotek Pasirwangi","4.5","106","3PW3+VWR, Jalan Cagak Jl. Cinangka No.85","Kota Bandung","Jawa Barat","ID","https://www.tokopedia.com/aptpasirwangicilengkrang","+62 22 87885365","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20Pasirwangi&query_place_id=ChIJa37yIxjdaC4Rzmsl9Z_efaY","Apotek"
"APOTEK TRENDS MEDIKA","4.4","9","Ruko grand panoramic no, Jl. Pasir Impun No.39 kav R3","Kota Bandung","Jawa Barat","ID",,"+62 812-8688-0930","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=APOTEK%20TRENDS%20MEDIKA&query_place_id=ChIJu8jT-ErdaC4R5yaedf2tDBM","Apotek"
"Djaloe home",,,"Jl. Cikadut No.252, RT.06/RW.02","Kota Bandung","Jawa Barat","ID",,"","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Djaloe%20home&query_place_id=ChIJLSC-GADdaC4R0didYJW4irE","Toko Komputer"
"Toko Linggar Jaya 1","4.4","534","Posisi toko ada disebelah kiri, jalan raya","Kota Bandung","Jawa Barat","ID","https://www.tokopedia.com/linggarjaya1","+62 813-8003-0513","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Toko%20Linggar%20Jaya%201&query_place_id=ChIJ39bCScHnaC4RXUApARZ7ktI","Toko Elektronik"
"Yonk Jaya Motor","4.4","1021","Jl. A. Yani No.358","Kota Bandung","Jawa Barat","ID","https://wa.me/+6282219909925","+62 822-1990-9925","Toko Suku Cadang Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Yonk%20Jaya%20Motor&query_place_id=ChIJtQjYpJTnaC4RPfOiDKpLUeU","Toko Suku Cadang Motor"
"KISWAH COMPUTER ACCESORIES","4.5","2","depan sd, Jtihandap, Jl. Jatihandap Jl. Tanjakan No.175, RT.06/RW.10","Kota Bandung","Jawa Barat","ID",,"+62 896-7047-6369","Toko Komputer","Toko Aksesori Komputer","Servis Komputer",,,,,,,,"https://www.google.com/maps/search/?api=1&query=KISWAH%20COMPUTER%20ACCESORIES&query_place_id=ChIJ7efIEdLnaC4R96g6JgZkgSc","Toko Komputer"
"PELABUHAN PT pelindo",,,"4M48+64X, Jl. Teratai","Kota Bandung","Jawa Barat","ID",,"","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=PELABUHAN%20PT%20pelindo&query_place_id=ChIJ0cQWTwDnaC4R902xqKOUaVY","Toko Komputer"
"Apotek K-24 Cijambe Bandung","4.5","89","Jl. Cijambe No.25","Kota Bandung","Jawa Barat","ID","https://www.apotek-k24.com/location/detail/995/K24-CIJAMBE","+62 811-2288-1987","Apotek",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Apotek%20K-24%20Cijambe%20Bandung&query_place_id=ChIJPULoCT3daC4RJfspk-iz2Yg","Apotek"
"Frigus Gadget & Computer (Jual & Service Laptop Handphone Gadget PC Bandung)","5","174","Jl. Prof. drg. Soeria Soemantri No.54","Kota Bandung","Jawa Barat","ID","http://instagram.com/frigusgadget","+62 851-7417-4001","Servis Komputer","Toko Elektronik",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Frigus%20Gadget%20%26%20Computer%20(Jual%20%26%20Service%20Laptop%20Handphone%20Gadget%20PC%20Bandung)&query_place_id=ChIJma4rjPznaC4RWN-l-zhUaXc","Servis Komputer"
"Blitz Komputer",,,"Jl. Bungursari VII No.18","Kota Bandung","Jawa Barat","ID",,"+62 812-2445-5060","Toko Komputer",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Blitz%20Komputer&query_place_id=ChIJBUBvAwjnaC4Rc4M0XQXKVfk","Toko Komputer"
